Step,Loss
53188,0.9857
53198,1.0356
53208,1.0763
53218,1.142
53228,1.0097
53238,0.9966
53248,1.156
53258,0.9906
53268,1.0811
53278,1.0233
53288,1.0519
53298,1.0601
53308,1.1063
53318,0.9905
53328,1.0482
53338,1.0379
53348,0.9935
53358,0.9931
53368,0.989
53378,1.0131
53388,1.0359
53398,1.0363
53408,1.0299
53418,1.0437
53428,1.0325
53438,0.9781
53448,0.9923
53458,1.0983
53468,1.0034
53478,1.0003
53488,1.0126
53498,0.934
53508,1.0617
53518,1.0115
53528,0.9891
53538,0.9952
53548,1.0807
53558,1.0869
53568,1.0577
53578,1.0093
53588,1.0579
53598,1.1451
53608,1.0696
53618,1.0354
53628,1.0581
53638,0.9947
53648,1.0186
53658,1.0273
53668,1.019
53678,1.06
53688,1.1346
53698,1.0169
53708,1.0572
53718,1.0688
53728,1.0474
53738,1.0525
53748,1.0035
53758,1.0021
53768,1.0261
53778,1.0685
53788,1.023
53798,1.0374
53808,0.9714
53818,1.0353
53828,1.0451
53838,1.0289
53848,1.0314
53858,1.0199
53868,1.0632
53878,1.0826
53888,1.0926
53898,1.014
53908,1.0797
53918,1.0123
53928,1.0487
53938,1.0438
53948,0.9801
53958,1.0587
53968,0.9705
53978,1.068
53988,0.964
53998,1.0136
54008,1.0249
54018,0.9563
54028,1.0268
54038,1.0518
54048,1.0488
54058,1.0863
54068,0.9817
54078,1.0287
54088,1.0207
54098,1.0507
54108,1.0475
54118,1.0914
54128,0.9664
54138,1.0112
54148,1.0627
54158,1.0328
54168,1.0213
54178,1.0053
54188,1.0563
54198,1.0545
54208,1.0373
54218,1.0543
54228,1.0235
54238,1.0886
54248,1.0221
54258,1.0396
54268,0.9807
54278,0.9545
54288,1.0948
54298,1.0185
54308,0.9656
54318,1.0689
54328,0.9546
54338,1.0555
54348,1.0926
54358,1.0669
54368,1.0407
54378,1.0131
54388,1.0693
54398,1.0225
54408,1.0132
54418,1.0465
54428,1.0646
54438,1.0015
54448,0.9539
54458,1.004
54468,1.0176
54478,1.0188
54488,1.0053
54498,1.0496
54508,1.0574
54518,0.9899
54528,1.0729
54538,0.9659
54548,1.0141
54558,1.0075
54568,1.0503
54578,1.0949
54588,1.0591
54598,1.0411
54608,1.0157
54618,1.0348
54628,1.075
54638,1.0029
54648,1.009
54658,1.0338
54668,0.9755
54678,0.9673
54688,1.0103
54698,0.98
54708,1.0212
54718,0.9712
54728,1.0539
54738,1.0361
54748,1.0388
54758,1.081
54768,1.096
54778,1.017
54788,1.0034
54798,1.0185
54808,1.0674
54818,1.0084
54828,1.0078
54838,1.0782
54848,1.0074
54858,1.059
54868,0.978
54878,0.9947
54888,1.0262
54898,1.0102
54908,1.0873
54918,1.0358
54928,1.0611
54938,0.9703
54948,1.0659
54958,1.06
54968,1.0027
54978,1.0566
54988,0.9601
54998,1.0234
55008,1.054
55018,0.9655
55028,1.0488
55038,1.0238
55048,1.0451
55058,1.0792
55068,1.0074
55078,0.9738
55088,1.091
55098,1.0837
55108,0.9828
55118,1.0799
55128,1.0612
55138,1.09
55148,1.0837
55158,0.9902
55168,1.1049
55178,1.0305
55188,1.0164
55198,1.0798
55208,1.0596
55218,1.023
55228,1.0193
55238,0.9811
55248,1.0164
55258,1.0222
55268,1.0099
55278,1.0564
55288,1.0435
55298,1.0281
55308,1.0108
55318,1.0542
55328,1.0152
55338,1.0384
55348,1.0631
55358,1.1144
55368,1.1329
55378,1.0201
55388,1.0491
55398,1.1401
55408,1.0091
55418,1.0232
55428,1.0745
55438,1.0054
55448,1.0463
55458,0.9967
55468,1.016
55478,1.0125
55488,0.9931
55498,1.0817
55508,1.0582
55518,1.031
55528,0.9764
55538,1.0891
55548,1.0065
55558,1.0433
55568,0.9974
55578,1.0177
55588,1.0595
55598,0.9754
55608,1.0659
55618,0.9771
55628,1.0862
55638,1.1038
55648,0.9917
55658,1.0412
55668,0.9935
55678,1.0145
55688,0.9857
55698,1.0311
55708,1.0303
55718,1.053
55728,1.037
55738,1.035
55748,1.0763
55758,1.1196
55768,0.9927
55778,1.0973
55788,1.0226
55798,1.015
55808,1.067
55818,1.0593
55828,1.029
55838,0.9552
55848,0.9705
55858,1.0495
55868,1.0835
55878,1.0617
55888,0.9999
55898,1.0491
55908,1.0721
55918,0.9512
55928,1.0438
55938,1.0457
55948,0.9842
55958,0.9761
55968,0.9953
55978,1.0069
55988,0.9749
55998,1.0087
56008,1.0591
56018,1.0171
56028,1.0194
56038,1.0628
56048,1.0617
56058,0.9972
56068,1.048
56078,1.0552
56088,1.109
56098,1.0886
56108,1.0266
56118,1.0158
56128,1.0528
56138,1.0284
56148,1.0277
56158,0.9511
56168,1.0459
56178,1.045
56188,1.0725
56198,0.9539
56208,1.0974
56218,1.0094
56228,1.0383
56238,0.9932
56248,1.0523
56258,1.0291
56268,1.0286
56278,0.9914
56288,0.9879
56298,1.0981
56308,1.0236
56318,1.0131
56328,1.1351
56338,1.0613
56348,1.044
56358,0.9863
56368,1.0912
56378,0.9685
56388,1.0287
56398,1.0555
56408,1.0915
56418,1.0551
56428,1.0733
56438,1.0317
56448,1.0276
56458,1.0817
56468,1.0577
56478,1.104
56488,0.9685
56498,1.0374
56508,1.043
56518,1.0386
56528,0.9988
56538,1.1052
56548,1.0168
56558,1.0979
56568,1.0948
56578,1.0352
56588,0.9829
56598,1.0214
56608,1.0491
56618,1.0629
56628,0.9078
56638,1.0375
56648,1.095
56658,1.0537
56668,0.9813
56678,1.0368
56688,0.9806
56698,1.0808
56708,0.999
56718,0.9802
56728,1.1391
56738,1.0292
56748,1.0596
56758,1.0087
56768,1.0598
56778,1.0516
56788,1.0019
56798,1.0348
56808,1.0074
56818,1.0121
56828,1.1105
56838,1.0455
56848,1.1134
56858,1.047
56868,1.0549
56878,1.016
56888,1.001
56898,1.0212
56908,1.0032
56918,1.0235
56928,1.0209
56938,1.0787
56948,1.0808
56958,1.0815
56968,1.0438
56978,1.0294
56988,1.0503
56998,1.0517
57008,1.001
57018,1.096
57028,1.1094
57038,1.101
57048,1.0741
57058,1.0024
57068,1.0294
57078,1.098
57088,1.0496
57098,1.0109
57108,1.0373
57118,1.1604
57128,1.022
57138,1.0811
57148,1.0473
57158,1.0817
57168,1.0175
57178,1.0578
57188,1.0236
57198,1.0361
57208,0.9966
57218,1.0769
57228,0.9676
57238,1.0368
57248,1.0616
57258,1.0604
57268,1.0954
57278,1.0038
57288,0.9628
57298,1.002
57308,1.089
57318,1.081
57328,1.0434
57338,1.0921
57348,1.1315
57358,1.0352
57368,1.1153
57378,0.9907
57388,1.0573
57398,1.0851
57408,0.9862
57418,1.0437
57421,1.0585
57431,0.9488
57441,1.0154
57451,1.0424
57461,1.0043
57471,0.9985
57481,1.0498
57491,0.9451
57501,0.9831
57511,0.9898
57521,0.986
57531,1.0076
57541,0.9222
57551,1.0355
57561,1.0257
57571,0.9854
57581,0.9839
57591,1.0626
57601,0.9634
57611,0.9971
57621,0.9465
57631,1.0323
57641,0.9622
57651,1.0135
57661,1.0083
57671,0.9539
57681,0.9279
57691,0.9682
57701,1.0633
57711,1.0099
57721,1.0239
57731,0.9299
57741,0.9946
57751,0.9551
57761,0.9974
57771,0.9772
57781,0.9768
57791,1.038
57801,0.9547
57811,0.9861
57821,0.941
57831,0.9813
57841,0.9121
57851,1.0115
57861,0.9591
57871,1.0277
57881,0.9545
57891,1.0347
57901,1.031
57911,1.001
57921,1.0079
57931,1.0644
57941,1.0078
57951,0.9858
57961,1.083
57971,1.0366
57981,1.0162
57991,1.0492
58001,0.9759
58011,0.9983
58021,1.0613
58031,0.9715
58041,1.0088
58051,1.0344
58061,1.0459
58071,0.9414
58081,1.0646
58091,0.9797
58101,0.9832
58111,1.028
58121,1.0127
58131,1.0199
58141,0.9409
58151,1.0277
58161,1.046
58171,1.0355
58181,1.0056
58191,1.0267
58201,1.0288
58211,0.9733
58221,0.9913
58231,0.9951
58241,1.0285
58251,1.0058
58261,1.0788
58271,0.9808
58281,1.0378
58291,0.9984
58301,0.9899
58311,0.9923
58321,1.0039
58331,1.0164
58341,0.9419
58351,0.9311
58361,0.9731
58371,0.9915
58381,1.007
58391,1.0378
58401,1.0053
58411,0.9423
58421,1.0191
58431,1.0194
58441,0.9815
58451,0.9372
58461,1.0529
58471,1.0206
58481,1.0231
58491,1.0039
58501,0.9962
58511,0.9972
58521,0.9788
58531,0.9565
58541,1.0105
58551,1.0446
58561,1.0087
58571,0.9734
58581,1.022
58591,0.9566
58601,1.0364
58611,0.9444
58621,1.0384
58631,1.039
58641,0.9946
58651,1.0546
58661,0.9835
58671,0.9903
58681,0.9867
58691,0.9909
58701,0.9339
58711,0.9765
58721,1.0548
58731,0.9928
58741,1.0128
58751,1.0664
58761,1.012
58771,0.9737
58781,1.0253
58791,0.9725
58801,1.0087
58811,0.9834
58821,0.9832
58831,1.0421
58841,1.016
58851,0.9663
58861,1.0653
58871,0.9863
58881,0.959
58891,0.9984
58901,0.9701
58911,0.9913
58921,1.0452
58931,1.011
58941,0.9126
58951,1.021
58961,1.0114
58971,0.9738
58981,0.9268
58991,1.0479
59001,0.9408
59011,1.1202
59021,1.0128
59031,0.9802
59041,1.0857
59051,0.972
59061,1.0214
59071,1.015
59081,1.0231
59091,1.0496
59101,1.0209
59111,1.0269
59121,1.0069
59131,1.0456
59141,1.0137
59151,1.0414
59161,0.9732
59171,0.9994
59181,1.0576
59191,0.978
59201,1.0108
59211,1.0098
59221,1.0206
59231,0.9783
59241,1.024
59251,0.9831
59261,0.9489
59271,0.942
59281,1.0215
59291,0.9972
59301,0.988
59311,1.0074
59321,1.0055
59331,0.9666
59341,1.0623
59351,1.005
59361,1.0007
59371,1.0067
59381,1.0958
59391,1.0429
59401,1.0613
59411,1.0998
59421,1.0695
59431,1.0516
59441,0.9704
59451,1.0642
59461,0.9723
59471,1.0335
59481,1.0165
59491,1.0312
59501,0.9106
59511,1.0277
59521,0.9884
59531,1.0422
59541,0.9611
59551,0.9933
59561,1.0318
59571,1.0698
59581,0.9747
59591,1.0405
59601,0.991
59611,0.9707
59621,1.0036
59631,1.0072
59641,0.9831
59651,1.0157
59661,0.9704
59671,0.9247
59681,1.0404
59691,1.0345
59701,1.0276
59711,1.0028
59721,0.9973
59731,1.0437
59741,1.0344
59751,1.086
59761,1.0279
59771,1.0756
59781,0.9724
59791,0.9446
59801,0.9406
59811,1.0083
59821,1.0439
59831,1.0357
59841,1.0871
59851,1.0046
59861,0.991
59871,1.1199
59881,1.0485
59891,1.0001
59901,1.0118
59911,0.9602
59921,1.0952
59931,0.9857
59941,0.9847
59951,1.011
59961,1.0076
59971,1.016
59981,1.0175
59991,0.9874
60001,1.035
60011,0.9617
60021,0.9598
60031,0.9848
60041,1.0043
60051,0.9763
60061,1.0668
60071,0.9284
60081,0.9554
60091,0.9815
60101,1.0198
60111,1.1488
60121,1.0435
60131,0.9858
60141,0.946
60151,1.0078
60161,1.034
60171,1.0224
60181,1.0068
60191,1.0561
60201,0.9457
60211,0.9523
60221,1.0537
60231,0.9873
60241,0.9904
60251,1.0516
60261,1.0126
60271,0.9976
60281,1.0619
60291,0.9738
60301,1.0089
60311,1.0308
60321,1.0749
60331,1.0182
60341,1.0432
60351,0.98
60361,1.0152
60371,0.9571
60381,0.9713
60391,1.0363
60401,1.0161
60411,1.0598
60421,1.0219
60431,0.9811
60441,0.9553
60451,0.9555
60461,0.9817
60471,0.9921
60481,1.0324
60491,1.0362
60501,1.0574
60511,1.0047
60521,1.0786
60531,0.9107
60541,1.0417
60551,0.9774
60561,1.0634
60571,1.0665
60581,0.985
60591,1.0069
60601,0.9915
60611,0.99
60621,0.9916
60631,0.9569
60641,1.0136
60651,1.0387
60661,0.9903
60671,0.9808
60681,1.0804
60691,1.0139
60701,1.0454
60711,1.0307
60721,0.9543
60731,0.9731
60741,1.0101
60751,0.9591
60761,1.0513
60771,1.0395
60781,0.9565
60791,0.9889
60801,0.9849
60811,0.9923
60821,1.0143
60831,1.0085
60841,0.9437
60851,1.0663
60861,0.9865
60871,0.9829
60881,1.0183
60891,1.0439
60901,1.0502
60911,1.0298
60921,1.0071
60931,1.0045
60941,1.0258
60951,0.9949
60961,1.0203
60971,1.0244
60981,0.9728
60991,1.0078
61001,0.9307
61011,1.0065
61021,1.0218
61031,1.0111
61041,0.9574
61051,1.064
61061,1.0153
61071,1.0505
61081,1.0738
61091,1.0209
61101,1.0506
61111,0.9602
61121,1.0211
61131,1.007
61141,1.0129
61151,0.9759
61161,0.9734
61171,0.9423
61181,1.0714
61191,0.9955
61201,1.0257
61211,1.0204
61221,0.9446
61231,1.0465
61241,1.0562
61251,0.9874
61261,0.9824
61271,1.0117
61281,1.1197
61291,0.9447
61301,1.0756
61311,1.0461
61321,0.9441
61331,1.046
61341,1.0668
61351,1.1142
61361,1.02
61371,0.981
61381,1.0399
61391,1.0295
61401,1.027
61411,0.9617
61421,1.0106
61431,0.9796
61441,1.0202
61451,0.9624
61461,1.0482
61471,1.093
61481,0.9597
61491,1.0003
61501,0.978
61511,1.065
61521,1.0808
61531,1.055
61541,1.0412
61551,1.0528
61561,1.0142
61571,1.0219
61581,1.0273
61591,0.9934
61601,1.0527
61611,0.9859
61621,1.0092
61631,0.9903
61641,1.0229
61651,0.996
61661,1.0115
61671,1.014
61681,0.9837
61691,0.9968
61701,1.0204
61711,1.0738
61721,1.0651
61731,1.0509
61741,0.97
61751,1.0874
61761,1.04
61771,0.9899
61781,1.0533
61791,1.0389
61801,1.1252
61811,1.0719
61821,1.0468
61831,1.0708
61841,0.9062
61851,1.0564
61861,1.037
61871,1.0551
61881,1.027
61891,0.9679
61901,1.0007
61911,1.0394
61921,1.0673
61931,1.0007
61941,1.0098
61951,1.0492
61961,1.0291
61971,1.0696
61981,1.0427
61991,1.0388
62001,1.0355
62011,1.0094
62021,1.0415
62031,0.9886
62041,1.0326
62051,1.0144
62061,1.0273
62071,1.0264
62081,1.0657
62091,1.0309
62101,1.0246
62111,1.0428
62121,0.9654
62131,0.9782
62141,1.0047
62151,1.0475
62161,0.9431
62171,1.0557
62181,1.0321
62191,1.0373
62201,1.0405
62211,0.9686
62221,0.9435
62231,0.9856
62241,1.0753
62251,0.9918
62261,1.0442
62271,0.9921
62281,1.0411
62291,1.0659
62301,1.0559
62311,1.0637
62321,1.0074
62331,1.0613
62341,1.0748
62351,0.998
62361,1.0162
62371,1.0654
62381,1.0548
62391,1.0694
62401,1.0529
62411,0.9833
62421,1.0557
62431,1.0517
62441,1.0562
62451,1.0088
62461,1.085
62471,0.9626
62481,1.062
62491,0.9854
62501,0.9626
62511,1.0656
62521,0.9962
62531,1.0648
62541,1.0622
62551,1.0735
62561,1.0738
62571,1.0601
62581,1.0176
62591,1.0625
62601,1.0809
62611,1.0332
62621,1.0252
62631,1.0199
62641,1.0579
62651,1.0711
62661,0.9825
62671,1.0788
62681,1.0698
62691,1.0218
62701,1.0664
62711,0.9749
62721,1.0059
62731,0.9818
62741,1.0104
62751,1.0274
62761,0.945
62771,1.0051
62781,1.0062
62791,0.9982
62801,1.0308
62811,1.0063
62821,1.032
62831,1.0273
62841,1.0203
62851,1.0079
62861,1.0106
62871,1.0756
62881,0.9909
62891,1.0465
62901,1.0545
62911,1.0492
62921,1.0619
62931,0.981
62941,1.0201
62951,1.0229
62961,1.0555
62971,1.0389
62981,1.0165
62991,0.958
63001,1.0472
63011,1.0231
63021,0.9285
63031,0.9721
63041,1.0328
63051,1.0152
63061,1.0055
63071,0.984
63081,1.0638
63091,1.0328
63101,1.0269
63111,1.0006
63121,0.9714
63131,1.0161
63141,1.0361
63151,0.9365
63161,1.0309
63171,1.0064
63181,0.9614
63191,1.0193
63201,0.9435
63211,1.0682
63221,0.9655
63231,1.1047
63241,1.0868
63251,1.0494
63261,1.0578
63271,0.9998
63281,0.9854
63291,1.0685
63301,1.011
63311,1.0227
63321,1.1259
63331,1.0585
63341,1.0165
63351,0.9855
63361,1.0822
63371,1.0024
63381,1.031
63391,1.0285
63401,0.9839
63411,0.9774
63421,1.0397
63431,0.9726
63441,1.0419
63451,1.0424
63461,0.9898
63471,1.0172
63481,1.0831
63491,1.0339
63501,1.0043
63511,1.0702
63521,1.1009
63531,1.0286
63541,0.9737
63551,1.0572
63561,0.9777
63571,1.0495
63581,1.0237
63591,1.0418
63601,0.9381
63611,1.0021
63621,0.9655
63631,1.0333
63641,1.0515
63651,1.0321
63661,0.9457
63671,0.9866
63681,0.9799
63691,1.0434
63701,1.0722
63711,0.9759
63721,1.0909
63731,1.0217
63741,0.9982
63751,1.0213
63761,1.0024
63771,1.0204
63781,1.0714
63791,1.0529
63801,1.0261
63811,0.952
63821,1.0722
63831,1.0516
63841,0.9726
63851,0.9944
63861,1.0623
63871,1.0643
63881,1.0223
63891,1.0463
63901,1.066
63911,0.9843
63921,1.0603
63931,1.0028
63941,1.0624
63951,0.9472
63961,1.0228
63971,1.0039
63981,1.0644
63991,1.0389
64001,0.9973
64011,0.9962
64021,1.051
64031,1.0071
64041,1.0275
64051,1.1286
64061,1.0137
64071,1.0575
64081,0.9984
64091,1.0437
64101,1.0504
64111,1.0303
64121,1.0703
64131,1.0671
64141,1.066
64151,1.0911
64161,1.0811
64171,1.0214
64181,1.0473
64191,1.0158
64201,1.0579
64211,1.0374
64221,0.9722
64231,1.0331
64241,1.0199
64251,1.0479
64261,1.004
64271,1.0772
64281,0.9767
64291,0.9838
64301,0.9326
64311,1.0256
64321,0.9803
64331,1.0293
64341,1.0637
64351,0.9622
64361,1.0432
64371,1.054
64381,0.9998
64391,1.0333
64401,1.0396
64411,1.0297
64421,1.0251
64431,0.957
64441,1.0353
64451,0.9549
64461,1.0591
64471,1.0387
64481,1.0224
64491,1.0531
64501,1.0261
64511,1.0484
64521,1.0712
64531,0.9865
64541,0.955
64551,0.9787
64561,1.0193
64571,0.9587
64581,0.9972
64591,1.0361
64601,1.0681
64611,1.0398
64621,0.9545
64631,0.9814
64641,1.0013
64651,0.9898
64661,1.0207
64671,0.9814
64681,0.9843
64691,1.05
64701,0.9855
64711,0.9726
64721,1.0118
64731,1.0297
64741,1.0013
64751,0.9666
64761,1.0148
64771,0.994
64781,1.0598
64791,0.953
64801,1.0525
64811,1.0435
64821,0.9754
64831,1.0091
64841,1.0027
64851,1.0055
64861,0.9462
64871,0.962
64881,1.0048
64891,1.0045
64901,0.9844
64911,0.9935
64921,0.9967
64931,1.069
64941,1.0183
64951,0.9956
64961,1.0228
64971,1.08
64981,1.0336
64991,1.0619
65001,1.0691
65011,1.0193
65021,1.0009
65031,1.02
65041,1.0424
65051,0.9873
65061,1.007
65071,1.0506
65081,1.0616
65091,0.9796
65101,1.0519
65111,1.0704
65121,1.0478
65131,1.0012
65141,0.9487
65151,1.0561
65161,1.0362
65171,0.9835
65181,1.0553
65191,1.0599
65201,1.0593
65211,0.953
65221,0.9901
65231,1.0295
65241,1.0209
65251,1.0753
65261,1.0377
65271,1.1021
65281,1.0667
65291,0.9603
65301,1.0986
65311,1.0835
65321,1.1395
65331,1.0227
65341,1.0002
65351,1.0264
65361,1.1134
65371,1.0149
65381,1.0262
65391,1.0311
65401,1.0007
65411,1.0191
65421,1.079
65431,0.9821
65441,1.0557
65451,0.9946
65461,0.9751
65471,1.0012
65481,1.0719
65491,0.9637
65501,1.0738
65511,1.0473
65521,1.0199
65531,1.1295
65541,0.9626
65551,1.0106
65561,1.1026
65571,1.0385
65581,1.0329
65591,1.0351
65601,1.0505
65611,1.0732
65621,1.0409
65624,0.9498
65634,1.0501
65644,1.0061
65654,0.9606
65664,0.9326
65674,0.9283
65684,1.0375
65694,1.0321
65704,0.9367
65714,0.9771
65724,1.008
65734,0.9841
65744,0.9572
65754,1.0501
65764,0.9602
65774,1.0159
65784,1.0072
65794,0.9537
65804,0.9537
65814,1.0185
65824,0.9655
65834,0.9861
65844,1.0117
65854,1.0775
65864,1.0021
65874,1.0123
65884,1.0171
65894,1.0592
65904,0.9687
65914,1.0409
65924,1.0301
65934,0.9514
65944,0.9499
65954,0.9539
65964,0.9617
65974,0.9295
65984,1.009
65994,1.0056
66004,0.9796
66014,1.0224
66024,1.0054
66034,1.0419
66044,1.0241
66054,1.0352
66064,1.008
66074,1.0161
66084,0.9772
66094,1.006
66104,1.087
66114,0.9112
66124,0.9957
66134,0.9809
66144,0.9784
66154,0.9771
66164,1.0509
66174,0.9882
66184,0.9858
66194,1.022
66204,0.9469
66214,1.0362
66224,0.9565
66234,0.9279
66244,0.9989
66254,1.0208
66264,1.0158
66274,1.036
66284,1.0187
66294,0.9955
66304,1.0651
66314,1.0398
66324,0.9758
66334,0.9125
66344,0.9571
66354,1.0151
66364,1.0779
66374,0.9481
66384,0.9764
66394,0.9581
66404,0.9322
66414,1.0106
66424,1.0452
66434,0.9918
66444,0.992
66454,0.9651
66464,1.0482
66474,0.9424
66484,0.9513
66494,0.9422
66504,0.96
66514,1.0519
66524,0.9617
66534,0.9519
66544,0.9329
66554,0.9566
66564,1.006
66574,1.0282
66584,0.9921
66594,1.0029
66604,1.0217
66614,1.0188
66624,1.0016
66634,1.0075
66644,0.9845
66654,1.0048
66664,0.9595
66674,0.9796
66684,1.016
66694,0.9552
66704,1.0321
66714,0.918
66724,1.0666
66734,0.9996
66744,0.954
66754,1.029
66764,1.0011
66774,0.9455
66784,0.9906
66794,0.9562
66804,0.9804
66814,0.958
66824,1.0125
66834,1.0293
66844,0.9246
66854,0.9675
66864,0.9683
66874,0.9771
66884,1.0389
66894,0.9896
66904,1.0194
66914,1.055
66924,1.008
66934,0.9919
66944,1.101
66954,1.0538
66964,0.9848
66974,0.9419
66984,1.0217
66994,1.0585
67004,1.0172
67014,0.9993
67024,1.055
67034,1.0323
67044,1.0413
67054,0.9453
67064,0.9679
67074,0.964
67084,0.9899
67094,1.0429
67104,0.9716
67114,1.0654
67124,0.9585
67134,1.0247
67144,1.0023
67154,0.9341
67164,1.0228
67174,1.0505
67184,1.066
67194,1.0073
67204,1.0173
67214,0.9573
67224,1.0003
67234,0.9754
67244,1.0144
67254,1.0481
67264,1.054
67274,1.0037
67284,1.021
67294,1.03
67304,1.0007
67314,1.0297
67324,0.9779
67334,0.9674
67344,0.9653
67354,1.0235
67364,0.9455
67374,0.9689
67384,0.9978
67394,1.0042
67404,0.9787
67414,1.0151
67424,0.9349
67434,1.0321
67444,1.0051
67454,1.036
67464,1.0093
67474,1.0308
67484,0.9677
67494,1.0062
67504,0.9686
67514,1.0297
67524,0.9866
67534,1.0246
67544,1.0594
67554,0.9913
67564,0.9907
67574,1.0001
67584,0.9856
67594,1.0054
67604,0.9727
67614,0.9533
67624,0.9849
67634,1.0299
67644,0.9799
67654,1.0826
67664,0.9902
67674,0.9246
67684,1.1463
67694,0.9684
67704,0.9513
67714,0.991
67724,1.0276
67734,0.9538
67744,0.9631
67754,1.0663
67764,0.9844
67774,1.0071
67784,0.9946
67794,1.0215
67804,0.9643
67814,0.9797
67824,0.9542
67834,0.9734
67844,0.9596
67854,0.9902
67864,0.9891
67874,0.9477
67884,0.9624
67894,0.9828
67904,1.0283
67914,0.9968
67924,1.0207
67934,1.0036
67944,1.1033
67954,0.9605
67964,1.0095
67974,0.9928
67984,1.1015
67994,1.0106
68004,0.9701
68014,0.9415
68024,0.9552
68034,0.9542
68044,0.9768
68054,1.0161
68064,0.9807
68074,0.9405
68084,0.995
68094,0.9367
68104,1.0181
68114,0.9882
68124,0.9852
68134,1.0325
68144,0.9808
68154,1.0142
68164,0.9401
68174,0.9631
68184,1.1047
68194,1.0137
68204,1.0545
68214,0.956
68224,0.9438
68234,1.0076
68244,1.07
68254,0.9575
68264,0.9581
68274,0.9731
68284,1.1091
68294,1.0092
68304,1.0117
68314,1.0107
68324,0.9834
68334,1.0661
68344,1.0061
68354,0.9387
68364,0.9598
68374,1.0153
68384,1.0453
68394,1.0296
68404,1.0062
68414,0.9777
68424,1.0115
68434,1.04
68444,0.9883
68454,1.0953
68464,0.9845
68474,1.0163
68484,1.0176
68494,0.993
68504,0.9805
68514,0.9664
68524,0.9583
68534,1.0599
68544,0.9973
68554,1.045
68564,1.1102
68574,1.0071
68584,1.0411
68594,0.9954
68604,1.046
68614,1.115
68624,1.0402
68634,0.9229
68644,1.0298
68654,1.0246
68664,0.9853
68674,0.9369
68684,1.05
68694,1.0439
68704,0.9756
68714,0.9272
68724,1.0036
68734,1.0268
68744,1.0259
68754,1.0642
68764,1.0132
68774,0.9666
68784,0.9814
68794,0.9025
68804,1.0086
68814,1.066
68824,0.9848
68834,1.0305
68844,1.0085
68854,1.0594
68864,0.9179
68874,0.9877
68884,0.982
68894,0.9761
68904,0.9723
68914,1.0196
68924,0.965
68934,1.0102
68944,1.0794
68954,1.0375
68964,0.9685
68974,1.0952
68984,1.0305
68994,1.0458
69004,1.0484
69014,0.9845
69024,1.0044
69034,1.0743
69044,1.0025
69054,0.9859
69064,1.0011
69074,1.0095
69084,1.0018
69094,1.0052
69104,1.0169
69114,1.0403
69124,0.9602
69134,1.1432
69144,0.9682
69154,0.9794
69164,0.9995
69174,1.0201
69184,0.8964
69194,1.0082
69204,1.0293
69214,1.0362
69224,0.934
69234,1.0314
69244,0.9192
69254,1.0654
69264,1.039
69274,0.9966
69284,1.0847
69294,0.907
69304,1.016
69314,1.0924
69324,0.9915
69334,0.9941
69344,0.9991
69354,1.0405
69364,1.0121
69374,1.0113
69384,0.9876
69394,1.0058
69404,1.0004
69414,0.9311
69424,0.9933
69434,1.0156
69444,1.0135
69454,0.9958
69464,1.0084
69474,0.9815
69484,1.0766
69494,0.9976
69504,1.0104
69514,1.063
69524,1.0453
69534,1.0108
69544,1.0552
69554,0.9333
69564,1.0168
69574,0.9911
69584,0.9847
69594,0.9794
69604,1.0145
69614,1.0236
69624,1.0373
69634,1.024
69644,1.0209
69654,0.9726
69664,1.1208
69674,1.0317
69684,1.0369
69694,0.9684
69704,1.053
69714,0.999
69724,1.0042
69734,0.9533
69744,1.0141
69754,1.0176
69764,1.0094
69774,0.9492
69784,1.0157
69794,0.9355
69804,1.0609
69814,0.9854
69824,1.0098
69834,0.9858
69844,1.0171
69854,0.9937
69864,1.0376
69874,1.0164
69884,1.0094
69894,1.0071
69904,1.0551
69914,1.034
69924,1.0698
69934,0.9893
69944,0.9671
69954,1.0162
69964,1.0429
69974,1.0519
69984,1.0067
69994,1.0342
70004,1.0264
70014,0.9958
70024,1.0124
70034,0.9496
70044,1.111
70054,0.955
70064,0.9356
70074,0.972
70084,1.0376
70094,1.0096
70104,0.9597
70114,0.9728
70124,1.0162
70134,0.9838
70144,1.0472
70154,0.972
70164,1.0435
70174,0.9732
70184,1.0043
70194,1.0904
70204,0.9885
70214,0.9855
70224,0.9982
70234,1.0243
70244,0.957
70254,1.0634
70264,0.9843
70274,0.9541
70284,0.9554
70294,0.9738
70304,1.0342
70314,1.0101
70324,0.9932
70334,0.9671
70344,0.9701
70354,0.9261
70364,0.953
70374,1.0342
70384,1.0216
70394,1.0245
70404,1.0609
70414,1.0228
70424,1.0086
70434,0.9939
70444,0.9848
70454,1.04
70464,1.0701
70474,1.0285
70484,1.0366
70494,0.9606
70504,0.9536
70514,0.9754
70524,1.0432
70534,1.0156
70544,1.0533
70554,1.0944
70564,0.9945
70574,1.05
70584,0.9556
70594,0.9845
70604,0.9447
70614,1.0306
70624,1.0134
70634,0.9825
70644,1.0322
70654,0.9946
70664,0.9662
70674,1.0557
70684,1.0081
70694,1.0054
70704,0.9548
70714,1.0534
70724,0.9856
70734,1.0646
70744,1.0139
70754,0.9908
70764,1.0112
70774,1.0628
70784,0.9733
70794,1.0124
70804,1.0221
70814,0.9688
70824,0.9833
70834,0.9763
70844,1.0206
70854,1.0289
70864,1.0544
70874,1.0012
70884,1.0369
